Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,group,n_input_genes,organism,go_library,p_adj_global
GO_Biological_Process_2021,regulation of B cell proliferation (GO:0030888),1/46,0.2061310043831236,0.3151322161249849,0,0,4.45679012345679,7.038356248208516,PTPRC,0,100,human,GO_Biological_Process_2021,0.4598262182589399
GO_Biological_Process_2021,regulation of cellular protein localization (GO:1903827),1/46,0.2061310043831236,0.3151322161249849,0,0,4.45679012345679,7.038356248208516,SPIDR,0,100,human,GO_Biological_Process_2021,0.4598262182589399
GO_Biological_Process_2021,regulation of double-strand break repair via homologous recombination (GO:0010569),1/46,0.2061310043831236,0.3151322161249849,0,0,4.45679012345679,7.038356248208516,SPIDR,0,100,human,GO_Biological_Process_2021,0.4598262182589399
GO_Biological_Process_2021,negative regulation of tumor necrosis factor production (GO:0032720),1/46,0.2061310043831236,0.3151322161249849,0,0,4.45679012345679,7.038356248208516,IRAK3,0,100,human,GO_Biological_Process_2021,0.4598262182589399
GO_Biological_Process_2021,erythrocyte differentiation (GO:0030218),1/46,0.2061310043831236,0.3151322161249849,0,0,4.45679012345679,7.038356248208516,JAK2,0,100,human,GO_Biological_Process_2021,0.4598262182589399
GO_Biological_Process_2021,positive regulation of organelle assembly (GO:1902117),1/46,0.2061310043831236,0.3151322161249849,0,0,4.45679012345679,7.038356248208516,ASAP1,0,100,human,GO_Biological_Process_2021,0.4598262182589399
GO_Biological_Process_2021,spliceosomal complex assembly (GO:0000245),1/46,0.2061310043831236,0.3151322161249849,0,0,4.45679012345679,7.038356248208516,CELF2,0,100,human,GO_Biological_Process_2021,0.4598262182589399
GO_Biological_Process_2021,positive regulation of smooth muscle cell proliferation (GO:0048661),1/46,0.2061310043831236,0.3151322161249849,0,0,4.45679012345679,7.038356248208516,FOXP1,0,100,human,GO_Biological_Process_2021,0.4598262182589399
GO_Biological_Process_2021,regulation of DNA binding (GO:0051101),1/47,0.2101094941683413,0.3194612978213239,0,0,4.359683794466403,6.801658146757973,JAK2,0,100,human,GO_Biological_Process_2021,0.4618370381787569
GO_Biological_Process_2021,polyol metabolic process (GO:0019751),1/47,0.2101094941683413,0.3194612978213239,0,0,4.359683794466403,6.801658146757973,PLCB1,0,100,human,GO_Biological_Process_2021,0.4618370381787569
GO_Biological_Process_2021,positive regulation of neuron death (GO:1901216),1/47,0.2101094941683413,0.3194612978213239,0,0,4.359683794466403,6.801658146757973,PICALM,0,100,human,GO_Biological_Process_2021,0.4618370381787569
GO_Biological_Process_2021,positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123),2/171,0.2107281287485228,0.3194612978213239,0,0,2.382683250815119,3.710282110137656,AKAP13;PRKCB,0,100,human,GO_Biological_Process_2021,0.4618370381787569
GO_Biological_Process_2021,negative regulation of MAP kinase activity (GO:0043407),1/48,0.2140682440880332,0.3194612978213239,0,0,4.266709649688373,6.576964036635908,IRAK3,0,100,human,GO_Biological_Process_2021,0.4618370381787569
GO_Biological_Process_2021,cellular response to alcohol (GO:0097306),1/48,0.2140682440880332,0.3194612978213239,0,0,4.266709649688373,6.576964036635908,SPIDR,0,100,human,GO_Biological_Process_2021,0.4618370381787569
GO_Biological_Process_2021,cellular response to ionizing radiation (GO:0071479),1/48,0.2140682440880332,0.3194612978213239,0,0,4.266709649688373,6.576964036635908,SPIDR,0,100,human,GO_Biological_Process_2021,0.4618370381787569
GO_Biological_Process_2021,negative regulation of tumor necrosis factor superfamily cytokine production (GO:1903556),1/48,0.2140682440880332,0.3194612978213239,0,0,4.266709649688373,6.576964036635908,IRAK3,0,100,human,GO_Biological_Process_2021,0.4618370381787569
